id,IATA,en-GB,latitude,longitude,vibes,country
129054856,DRY,Drysdale River,-15.666667,126.416667,,Australia
95673779,DSA,Doncaster Sheffield,53.475278,-1.003889,,United Kingdom
129055453,DSC,Dschang,5.833333,10.091667,,Cameroon
129053144,DSD,La Desirade,16.333333,-61.016667,,France
129056744,DSE,Dessie,11.075,39.715278,,Ethiopia
129052334,DSG,Dilasag,14.0,120.0,,Philippines
129052770,DSI,Destin,30.383333,-86.5,,United States
128668421,DSK,Dera Ismail Khan,31.916667,70.9,,Pakistan
129055249,DSL,Daru,7.983333,-10.833333,,Sierra Leone
95674043,DSM,Des Moines,41.533889,-93.656667,,United States
128667838,DSN,Dongsheng,39.49387,109.86174,,China
160928619,DSS,Blaise Diagne International,14.670833,-17.072777,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}",Senegal
129055817,DSV,Dansville,42.566667,-77.7,,United States
223048378,DSY,Dara Sakor International,10.910922262566254,103.2260367107751,,Cambodia
129054628,DTA,Delta,39.383333,-112.5,,United States
137074013,DTB,Siborong-borong,2.258886,98.993838,,Indonesia
129057842,DTD,Datadawai,0.716667,116.483333,,Indonesia
129053052,DTE,Daet,14.133333,122.983333,,Philippines
129053708,DTH,Death Valley,36.5,-117.0,,United States
129057319,DTI,Diamantina,-18.231944,-43.650278,,Brazil
129052769,DTL,Detroit Lakes,46.826389,-95.886111,,United States
95673546,DTM,Dortmund,51.516667,7.6,,Germany
129056677,DTN,Shreveport Downtown,32.539722,-93.744444,,United States
129054855,DTR,Decatur Island,48.516667,-122.833333,,United States
193676676,DTU,Dedu,48.445,126.133,,China
95673555,DTW,Detroit Wayne County,42.218611,-83.348611,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",United States
129055452,DUA,Durant,33.94232,-96.39471,,United States
95673529,DUB,Dublin,53.4325,-6.252222,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",Ireland
129053143,DUC,Duncan,34.472222,-97.959722,,United States
128668336,DUD,Dunedin,-45.925,170.2,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}",New Zealand
129055458,DUE,Dundo,-7.4,20.816667,,Angola
129052336,DUF,Duck,36.258333,-75.788889,,United States
129056743,DUG,Bisbee-Douglas,31.468889,-109.603611,,United States
128668422,DUJ,Dubois,41.178333,-78.898889,,United States
129052333,DUK,Dukuduk,-28.366667,32.234167,,South Africa
129055650,DUM,Dumai,1.583333,101.466667,,Indonesia
129057839,DUN,Dundas,76.577222,-68.775556,,Greenland
95673389,DUR,Durban King Shaka International,-29.611081,31.114062,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}",South Africa
95673545,DUS,Dusseldorf International,51.281111,6.752778,,Germany
128668094,DUT,Dutch Harbor,53.901111,-166.535833,,United States
129054627,DVA,Deva,45.883333,22.916667,,Romania
104120366,DVL,Devils Lake,48.113056,-98.9075,,United States
129057841,DVN,Davenport,41.610556,-90.588611,,United States
95674101,DVO,Davao International,7.131667,125.649444,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",Philippines
129053707,DVP,Davenport Downs,-24.133333,141.116667,,Australia
129057318,DVR,Daly River,-13.75,130.683333,,Australia
129052768,DVT,Phoenix-Deer Valley,33.688333,-112.0825,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",United States
129056676,DWA,Dwangwa,-12.5183,34.1319,,Malawi
129054854,DWB,Soalala,-16.1,45.366667,,Madagascar
128668423,DWC,Dubai Al Maktoum International,24.886111,55.172222,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",United Arab Emirates
128668161,DWD,Dawadmi,24.449722,44.121111,,Saudi Arabia
129055451,DWF,Dayton Wright AFB,39.666667,-84.183333,,United States
129053142,DWH,Houston David Wayne Hooks,30.061945,-95.55278,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",United States
152712069,DWO,Diyawanna Oya,6.905,79.91,,Sri Lanka
129052332,DXA,Deux Alpes,44.983333,6.15,,France
95673506,DXB,Dubai,25.2531454,55.3657479,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",United Arab Emirates
129055815,DXD,Dixie,-15.166667,143.666667,,Australia
216765735,DXJ,Xiangxi Biancheng,28.4972,109.5218,,China
129054626,DXR,Danbury,41.371463,-73.47888,,United States
129057840,DYA,Dysart,-23.5,148.0,,Australia
104120239,DYG,Zhangjiajie Hehua ,29.103883,110.444108,,China
129053706,DYL,Doylestown,40.316667,-75.133333,,United States
129057317,DYM,Diamantina Lakes,-26.75,139.166667,,Australia
128668424,DYR,Anadyr,64.733333,177.75,,Russia
129052767,DYS,Abilene Dyess AFB,32.42013,-99.85731,,United States
95673716,DYU,Dushanbe,38.55,68.823611,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}",Tajikistan
129056675,DYW,Daly Waters,-16.25,133.4,,Australia
99539674,DZA,Dzaoudzi,-12.783333,45.283333,,France
216765654,DZH,Dazhou Jinya,31.04,107.44,,China
129054853,DZI,Codazzi,10.016667,-73.25,,Colombia
128667987,DZN,Zhezkazgan,47.7,67.733333,,Kazakhstan
129055450,DZO,Durazno,-33.416667,-56.516667,,Uruguay
129053141,DZU,Dazu,29.7,105.716667,,China
129055597,EAA,Eagle,64.776667,-141.148611,,United States
129056741,EAB,Abbse,14.583333,43.5,,Yemen
128668010,EAE,Emae,-17.166667,168.416667,,Vanuatu
129052331,EAL,Elenak,9.31865,166.84997,,Marshall Islands
128667281,EAM,Nejran,17.611667,44.429722,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",Saudi Arabia
129055814,EAN,Wheatland,42.05,-104.966667,,United States
128668425,EAR,Kearney,40.728333,-98.998889,,United States
95565099,EAS,San Sebastian,43.357778,-1.79,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""1"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Spain
128668335,EAT,Wenatchee,47.399722,-120.207778,,United States
95674228,EAU,Eau Claire,44.864444,-91.487222,,United States
128668426,EBA,Elba Island,42.7615,10.2394,,Italy
128667837,EBB,Entebbe,0.0425,32.438056,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",Uganda
129053228,EBD,El Obeid,13.159722,30.234167,,Sudan
129054625,EBG,El Bagre,7.616667,-74.816667,,Colombia
135819337,EBH,El Bayadh,33.720833,1.091389,,Algeria
128668427,EBJ,Esbjerg,55.526389,8.5525,,Denmark
128668093,EBL,Erbil,36.2375,43.963056,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}",Iraq
129053705,EBM,El Borma,31.716667,9.266667,,Tunisia
129057316,EBN,Ebadon,9.33055,166.81917,,Marshall Islands
129053050,EBO,Ebon Island,4.598538021757872,168.7522904099678,,Marshall Islands
129052766,EBR,Baton Rouge Downtown,30.45,-91.183333,,United States
129054852,EBS,Webster City,42.43581,-93.86883,,United States
95673758,EBU,St Etienne,45.541389,4.296944,,France
129055449,EBW,Ebolowa,2.916667,11.166667,,Cameroon
129053140,ECA,East Tawas,44.266667,-83.483333,,United States
129056740,ECG,Elizabeth City,36.259167,-76.173056,,United States
129056674,ECH,Echuca,-36.15,144.75,,Australia
136218735,ECI,Costa Esmeralda,11.435385,-86.043562,,Nicaragua
95674027,ECN,Ercan,35.1589,33.4898,,Northern Cyprus
129052313,ECO,El Encanto,-1.616667,-73.233333,,Colombia
95674331,ECP,Northwest Florida Beaches International,30.357803,-85.79892,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",United States
129055813,ECR,El Charco,2.5,-78.0,,Colombia
129054624,ECS,Newcastle,43.833333,-104.183333,,United States
128668428,EDA,Edna Bay,55.95,-133.666667,,United States
129057838,EDB,Eldebba,18.025,30.9583,,Sudan
129053704,EDD,Erldunda,-25.25,133.2,,Australia
129057315,EDE,Edenton,36.066667,-76.65,,United States
129056673,EDG,Edgewood,39.465667,-76.360917,,United States
95673668,EDI,Edinburgh,55.9497,-3.3635,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",United Kingdom
129054851,EDK,El Dorado,37.777626,-96.814528,,United States
95673948,EDL,Eldoret,0.404444,35.238889,,Kenya
129055448,EDM,La Roche Les Ajoncs,46.7,-1.383333,,France
160928621,EDN,Yedinka,47.18083,138.640827,,Russia
128668429,EDO,Edremit / Korfez,39.583333,27.033333,,Turkey
129053139,EDQ,Erandique,14.233333,-88.416667,,Honduras
128667985,EDR,Edward River,-14.9,141.616667,,Australia
129056739,EDW,Edwards AFB,34.912118,-117.932053,,United States
212434454,EEA,Reg do Planalto Serano,-27.628316830106844,-50.35050661075456,,Brazil
129052312,EED,Needles,34.85,-114.616667,,United States
128668476,EEK,Eek,60.216667,-162.016667,,United States
129055812,EEN,Brattleboro,42.900833,-72.270833,,United States
129054623,EFB,Eight Fathom Bight,58.0,-135.733333,,United States
129057837,EFD,Houston Ellington Field,29.6,-95.15,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",United States
129053703,EFG,Efogi,-9.15,147.666667,,Papua New Guinea
129057314,EFK,Newport,44.889444,-72.23,,United States
95674407,EFL,Argostoli Kefalonia,38.118056,20.505556,,Greece
129056672,EFW,Jefferson,42.016667,-94.383333,,United States
129055447,EGA,Engati,-6.916667,146.1,,Papua New Guinea
128668009,EGC,Bergerac,44.825279,0.518611,,France
104120302,EGE,Vail Eagle County,39.642446,-106.919975,,United States
129053138,EGI,Valparaiso Duke Field,30.483333,-86.5,,United States
129056738,EGL,Neghelli,5.283333,39.716667,,Ethiopia
128668430,EGM,Sege,-8.55,157.85,,Solomon Islands
128668159,EGN,Geneina,13.4875,22.469444,,Sudan
114117384,EGO,Belgorod,50.6438,36.5901,,Russia
129052311,EGP,Eagle Pass,28.85956,-100.52276,,United States
128668334,EGS,Egilsstadir,65.277778,-14.402778,,Iceland
129054622,EGV,Eagle River,45.929167,-89.265833,,United States
128667280,EGX,Egegik,58.187719,-157.375202,,United States
129057836,EHL,El Bolson,-42.0,-71.75,,Argentina
129053702,EHM,Cape Newenham,58.647222,-162.060556,,United States
129057313,EHT,East Hartford,41.766667,-72.65,,United States
216488017,EHU,Ezhou Huahu,30.343,115.03,,China
129054850,EIA,Eia,-8.116667,147.633333,,Papua New Guinea
129052763,EIB,Eisenach,50.983333,10.483333,,Germany
129056671,EIE,Eniseysk,58.466667,92.116667,,Russia
129054849,EIH,Einasleigh,-18.5,144.1,,Australia
129055446,EIK,Eisk,46.671114,38.194313,,Russia
129053137,EIL,Fairbanks Eielson AFB,64.85,-147.716667,,United States
95790302,EIN,Eindhoven,51.45045,5.3783917,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",Netherlands
104120319,EIS,Terrance B. Lettsome International,18.443889,-64.542778,,British Virgin Islands
129056737,EIY,Ein Yahav,30.633333,35.183333,,Israel
95673692,EJA,Barrancabermeja,7.015833,-73.799167,,Colombia
128668431,EJH,Wedjh,26.2,36.483333,,Saudi Arabia
136218730,EJN,Taolai,42.015556,101.00056,,China
129052310,EJT,Mili Atoll,6.083333,171.95,,Marshall Islands
129055811,EKA,Eureka,40.805,-124.115,,United States
129055810,EKB,Ekibastuz,51.583333,75.216667,,Kazakhstan
129054621,EKD,Elkedra,-21.15,135.55,,Australia
129057835,EKE,Ekereku,5.916667,-59.883333,,Guyana
129053701,EKI,Elkhart,41.722222,-85.992222,,United States
129057312,EKN,Elkins,38.889444,-79.857778,,United States
104120360,EKO,Elko,40.823889,-115.789722,,United States
128668432,EKS,Shakhtyorsk,49.190486,142.083462,,Russia
129052762,EKT,Eskilstuna,59.35,16.7,,Sweden
129056670,EKX,Elizabethtown,37.688889,-85.927778,,United States
129054848,ELA,Eagle Lake,29.583333,-96.333333,,United States
129055445,ELB,El Banco,9.0489,-73.9742,,Colombia
128668092,ELC,Elcho Island,-12.016667,135.566667,,Australia
128668158,ELD,El Dorado,33.220556,-92.814722,,United States
129053136,ELE,El Real,8.166667,-77.833333,,Panama
128668433,ELF,El Fasher,13.616667,25.316667,,Sudan
129055523,ELG,El Golea,30.5675,2.864722,,Algeria
128668008,ELH,North Eleuthera,25.474722,-76.685,,Bahamas
128667279,ELI,Elim,64.613611,-162.270278,,United States
129052309,ELJ,El Recreo,2.0,-73.833333,,Colombia
129055809,ELK,Elk City,35.416667,-99.416667,,United States
129054620,ELL,Ellisras,-23.716667,27.683333,,South Africa
95674006,ELM,Elmira,42.160833,-76.895278,,United States
129057834,ELN,Ellensburg,47.03374,-120.53146,,United States
129053700,ELO,Eldorado,-26.5,-54.733333,,Argentina
95673451,ELP,El Paso International,31.801111,-106.398611,,United States
128668333,ELQ,Prince Naif bin Abdulaziz,26.303333,43.770833,,Saudi Arabia
129057311,ELR,Elelim,-3.816667,140.066667,,Indonesia
128668435,ELS,East London,-33.036111,27.823889,,South Africa
129052761,ELT,Tour Sinai City,28.216667,33.633333,,Egypt
128667835,ELU,El Oued,33.516667,6.783333,,Algeria
128668436,ELV,Elfin Cove,58.183333,-136.316667,,United States
129056669,ELW,Ellamar,60.9,-146.233333,,United States
129054847,ELX,El Tigre,8.883333,-64.266667,,Venezuela
129055444,ELY,Ely,39.301944,-114.841944,,United States
129053135,ELZ,Wellsville,42.10951,-77.99167,,United States
104120232,EMA,East Midlands,52.829374,-1.3321769,,United Kingdom
129056735,EMB,San Francisco Embarkadero,37.625278,-122.375,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",United States
128668091,EMD,Emerald,-23.57,148.178333,,Australia
129056736,EME,Emden,53.366667,7.2,,Germany
129052308,EMG,Empangeni,-28.75,31.9,,South Africa
129055808,EMI,Emirau,-1.65,149.983333,,Papua New Guinea
128667983,EMK,Emmonak,62.776944,-164.520833,,United States
129054619,EML,Emmen,47.09252140611866,8.298008215341547,,Switzerland
129057833,EMM,Kemerer,41.82467,-110.55961,,United States
129053699,EMN,Nema,16.6,-7.283333,,Mauritania
129054488,EMO,Emo,-9.15,147.95,,Papua New Guinea
129057310,EMP,Emporia,38.3325,-96.190833,,United States
129052760,EMS,Embessa,-9.45,148.866667,,Papua New Guinea
129056668,EMT,El Monte,34.083333,-118.033333,,United States
129054846,EMX,El Maiten,-42.033333,-71.15,,Argentina
129055443,EMY,El Minya,28.1,30.75,,Egypt
128667836,ENA,Kenai,60.5675,-151.251111,,United States
129053134,ENB,Eneabba West,-30.083333,114.983333,,Australia
129056734,ENC,Nancy,48.691667,6.231667,,France
129052307,END,Enid Vance AFB,36.344443,-97.908096,,United States
128668191,ENE,Ende,-8.833333,121.65,,Indonesia
129055596,ENF,Enontekio,68.35,23.416667,,Finland
128667517,ENH,Enshi,30.283333,109.316667,,China
129053226,ENI,El Nido,11.205556,119.412778,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}",Philippines
129055807,ENJ,El Naranjo,17.333333,-90.166667,,Guatemala
129054618,ENK,Enniskillen,54.35,-7.633333,,United Kingdom
129057832,ENL,Centralia,38.51477,-89.09201,,United States
129053698,ENN,Nenana,64.54889,-149.07333,,United States
129052759,ENO,Encarnacion,-27.25,-55.833333,,Paraguay
129056667,ENQ,Coronel E Soto Cano AB,14.369167,-87.617222,,Honduras
129054845,ENS,Enschede Twente,52.271667,6.878333,,Netherlands
129055442,ENT,Enewetak Island,11.5,162.25,,Marshall Islands
128667518,ENU,Enugu,6.475556,7.566111,,Nigeria
129057309,ENV,Wendover,40.733333,-114.033333,,United States
129053133,ENW,Kenosha,42.583333,-87.816667,,United States
128668434,ENY,Yan'an,36.63785,109.55223,,China
95673418,EOH,Medellin Enrique Olaya Herrera,6.216667,-75.583333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",Colombia
128668373,EOI,Eday,59.19123,-2.769842,,United Kingdom
129056733,EOK,Keokuk,40.458333,-91.43,,United States
129052306,EOR,El Dorado,6.733333,-61.883333,,Venezuela
129055806,EOS,Neosho,36.811518,-94.386077,,United States
129054617,EOZ,Elorza,7.166667,-69.533333,,Venezuela
129057831,EPA,El Palomar,-34.610111,-58.616266,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Argentina
129053697,EPG,Weeping Water,40.866667,-96.133333,,United States
129057308,EPH,Ephrata,47.304167,-119.5125,,United States
129052758,EPI,Epi,-16.716667,168.25,,Vanuatu
129056666,EPK,Episkopi,34.666667,32.9,,Cyprus
129055649,EPL,Epinal Mirecourt,48.325833,6.069444,,France
129054844,EPN,Epena,1.366667,17.533333,,Congo-Brazzaville
128668155,EPR,Esperance,-33.685,121.824167,,Australia
129055441,EPS,Samaná Arroyo Barril International,19.20107,-69.43286,,Dominican Republic
129053132,EPT,Eliptamin,-5.033333,141.666667,,Papua New Guinea
129056732,EPU,Parnu,58.418889,24.472778,,Estonia
128668437,EQS,Esquel,-42.909722,-71.1425,,Argentina
129052305,ERA,Erigavo,10.616667,47.4,,Somaliland
129055805,ERB,Ernabella,-26.283333,132.116667,,Australia
128667981,ERC,Erzincan,39.711667,39.516944,,Turkey
129054616,ERD,Berdiansk,46.733333,36.783333,,Ukraine
129057830,ERE,Erave,-6.633333,143.9,,Papua New Guinea
128668007,ERF,Erfurt,50.983333,10.966667,,Germany
129053696,ERG,Yerbogachen,61.275,108.03,,Russia
128667278,ERH,Errachidia,31.95,-4.4,,Morocco
95674219,ERI,Erie,42.08,-80.178611,,United States
128667521,ERL,Erenhot,43.426674,112.09845,,China
128668438,ERM,Erechim,-27.641667,-52.275556,,Brazil
128668332,ERN,Eirunepe,-6.583333,-69.883333,,Brazil
129052757,ERR,Errol,44.783333,-71.133333,,United States
128668439,ERS,Windhoek Eros,-22.616667,17.083333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Namibia
129056665,ERT,Erdenet,49.066667,104.15,,Mongolia
129054843,ERU,Erume,-8.416667,147.083333,,Papua New Guinea
129055440,ERV,Kerrville,29.984379,-99.085007,,United States
128667834,ERZ,Erzurum,39.955556,41.173611,,Turkey
129053131,ESA,Esa'Ala,-9.733333,150.816667,,Papua New Guinea
128668440,ESB,Ankara Esenboga,40.133333,33.0,,Turkey
128668090,ESC,Escanaba,45.720556,-87.086667,,United States
128667516,ESD,Eastsound,48.708333,-122.9125,,United States
129056731,ESE,Ensenada,31.866667,-116.616667,,Mexico
129056820,ESF,Alexandria Esler Field,31.395,-92.296944,,United States
129052304,ESG,Mariscal Estigarribia,-22.033333,-60.616667,,Paraguay
129055804,ESH,Shoreham By Sea,50.833333,-0.3,,United Kingdom
129054615,ESI,Espinosa,-15.0,-44.0,,Brazil
129057829,ESK,Eskisehir,39.78414,30.58211,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",Turkey
129052746,ESL,Elista,46.366667,44.333333,,Russia
128668154,ESM,Esmeraldas,0.966667,-79.625,,Ecuador
129053695,ESN,Easton,38.802778,-76.067778,,United States
129057306,ESO,Espanola,36.1,-106.033333,,United States
129054842,ESP,East Stroudsburg,40.983333,-75.2,,United States
129055504,ESR,El Salvador,-26.315278,-69.765278,,Chile
129055439,ESS,Essen,51.403889,6.941667,,Germany
129053130,EST,Estherville,43.4,-94.833333,,United States
128668570,ESU,Essaouira,31.3975,-9.681667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}",Morocco
129052728,ESW,Easton,47.233333,-121.183333,,United States
129056664,ETB,West Bend,43.42194,-88.12787,,United States
129056730,ETD,Etadunna,-27.5,138.0,,Australia
129052303,ETE,Genda Wuha,12.933333,36.166667,,Ethiopia
160928618,ETL,Svetlaya,46.541111,138.318333,,Russia
200246776,ETM,Ramon International,29.723284,35.006307,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}",Israel
129052301,ETN,Eastland,32.383333,-98.833333,,United States
128667965,ETR,Santa Rosa,-3.45222,-79.96167,,Ecuador
129055803,ETS,Enterprise,31.2985,-85.90188,,United States
95673940,ETZ,Lorraine,48.979167,6.247778,,France
129053412,EUA,Eua,-21.375833,-174.959167,,Tonga
129054614,EUC,Eucla,-31.716667,128.866667,,Australia
129057828,EUE,Eureka,39.59993,-116.00506,,United States
129053694,EUF,Eufaula,31.94599,-85.13743,,United States
95674127,EUG,Eugene,44.120833,-123.2175,,United States
129057305,EUM,Neumuenster,54.066667,9.966667,,Germany
128668006,EUN,Laayoune Hassan I,27.166667,-13.216667,,Morocco
129052727,EUO,Paratebueno,4.383333,-73.2,,Colombia
194761123,EUQ,Evelio Javier,10.766044,121.933439,,Philippines
104120317,EUX,F.D. Roosevelt,17.493056,-62.977778,,Netherlands
129056663,EVA,Evadale,30.35,-94.066667,,United States
129054841,EVD,Eva Downs,-18.016667,134.866667,,Australia
128667277,EVE,Evenes,68.496667,16.679722,,Norway
129054970,EVG,Sveg,62.047811,14.42295,,Sweden
129055438,EVH,Evans Head,-29.1,153.416667,,Australia
129053129,EVM,Eveleth,47.426389,-92.495833,,United States
95673518,EVN,Zvartnots International,40.15,44.4,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Armenia
95674195,EVV,Evansville,38.036667,-87.5325,,United States
129056729,EVW,Evanston,41.266667,-110.966667,,United States
129052302,EVX,Evreux,49.02867,1.21986,,France
128668571,EWB,Fall River,41.676944,-70.959167,,United States
129055802,EWD,Wildman Lake,56.456389,-159.762222,,United States
129053227,EWE,Ewer,-5.483333,138.083333,,Indonesia
129054613,EWI,Enarotali,-3.966667,136.333333,,Indonesia
129057827,EWK,Newton,38.056202,-97.278099,,United States
95674290,EWN,New Bern,35.073611,-77.0425,,United States
129053693,EWO,Ewo,-0.883333,14.8,,Congo-Brazzaville
95565059,EWR,New York Newark,40.695833,-74.171667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",United States
129057304,EWY,Newbury,51.4,-1.333333,,United Kingdom
129053225,EXI,Excursion Inlet,58.420833,-135.447222,,United States
129052726,EXM,Exmouth Gulf,-22.25,114.25,,Australia
95673797,EXT,Exeter,50.734167,-3.421667,,United Kingdom
217324697,EYA,Zeya,53.6889835144364,127.09210457654096,,Russia
128668331,EYK,Beloyarsky,63.6833,66.6833,,Russia
129056662,EYL,Yelimane,15.133333,-10.566667,,Mali
95674186,EYP,El Yopal,5.31842,-72.38324,,Colombia
129054840,EYR,Yerington,39.0,-119.25,,United States
129055437,EYS,Eliye Springs,3.25,35.966667,,Kenya
104120291,EYW,Key West International,24.556111,-81.759722,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",United States
95673318,EZE,Buenos Aires Ministro Pistarini,-34.82,-58.533889,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Argentina
128668572,EZS,Elazig,38.608333,39.291667,,Turkey
128667833,EZV,Berezovo,63.9167,65.0167,,Russia
129053128,FAA,Faranah,10.033333,-10.75,,Guinea
129056728,FAB,Farnborough,51.283333,-0.766667,,United Kingdom
128668573,FAC,Faaite,-16.686269200938828,-145.332573962019,,France
128668089,FAE,Sorvagur,62.066667,-7.266667,,Faroe Islands
129053125,FAF,Fort Eustis,37.1432,-76.51217,,United States
129053692,FAG,Fagurholsmyri,63.883333,-16.65,,Iceland
129055648,FAH,Farah,32.366667,62.116667,,Afghanistan
104120373,FAI,Fairbanks International,64.814444,-147.862778,,United States
129057303,FAJ,Fajardo,18.30579,-65.66127,,United States
129052725,FAK,False Island,57.530556,-135.216667,,United States
129055801,FAL,Roma,26.583333,-99.133333,,United States
129052745,FAM,Farmington,37.761809,-90.428681,,United States
129056661,FAN,Farsund Lista,58.101667,6.625556,,Norway
95673306,FAO,Faro,37.0176127,-7.9697522,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",Portugal
129054839,FAQ,Freida River,-4.616667,141.958333,,Papua New Guinea
95674241,FAR,Fargo,46.915556,-96.814722,,United States
129055436,FAS,Faskrudsfjordur,64.95,-14.016667,,Iceland
95673768,FAT,Fresno Yosemite,36.771111,-119.713611,,United States
200615314,FAU,Fahud,22.355556,56.483333,,Oman
128668152,FAV,Fakarava,-16.0541,-145.657,,France
95673939,FAY,Fayetteville Municipal,34.989444,-78.881111,,United States
129053029,FAZ,Fasa,28.933333,53.7,,Iran
129053127,FBA,Fonte Boa,-2.5325,-66.083333,,Brazil
129055502,FBD,Faizabad,37.1,70.566667,,Afghanistan
129053411,FBE,Francisco Beltrao,-26.083333,-53.066667,,Brazil
129056727,FBG,Fort Bragg,35.166667,-79.016667,,United States
129052300,FBK,Fairbanks Ft Wainwright,64.833333,-147.7,,United States
129054611,FBL,Faribault,44.32441,-93.31077,,United States
128668575,FBM,Lubumbashi,-11.591369,27.529678,,Democratic Republic of the Congo
129057825,FBR,Fort Bridger,41.316667,-110.383333,,United States
128667963,FBS,Friday Harbor SPB,48.543611,-123.006111,,United States
